Year,Month,Value,Model,Scenario
2047,9,2.416,MPI-ESM1-2-HR,ssp245
2048,3,14.405,MPI-ESM1-2-HR,ssp245
2048,9,1.854,MPI-ESM1-2-HR,ssp245
2049,3,14.458,MPI-ESM1-2-HR,ssp245
2049,9,2.26,MPI-ESM1-2-HR,ssp245
2050,3,14.658,MPI-ESM1-2-HR,ssp245
2050,9,1.605,MPI-ESM1-2-HR,ssp245
2051,3,14.074,MPI-ESM1-2-HR,ssp245
2051,9,0.804,MPI-ESM1-2-HR,ssp245
2052,3,14.442,MPI-ESM1-2-HR,ssp245
2052,9,1.421,MPI-ESM1-2-HR,ssp245
2053,3,14.162,MPI-ESM1-2-HR,ssp245
2053,9,1.443,MPI-ESM1-2-HR,ssp245
2054,3,14.373,MPI-ESM1-2-HR,ssp245
2054,9,1.631,MPI-ESM1-2-HR,ssp245
2055,3,14.482,MPI-ESM1-2-HR,ssp245
2055,9,2.108,MPI-ESM1-2-HR,ssp245
2056,3,13.842,MPI-ESM1-2-HR,ssp245
2056,9,2.541,MPI-ESM1-2-HR,ssp245
2057,3,13.85,MPI-ESM1-2-HR,ssp245
2057,9,0.481,MPI-ESM1-2-HR,ssp245
2058,3,13.987,MPI-ESM1-2-HR,ssp245
2058,9,1.146,MPI-ESM1-2-HR,ssp245
2059,3,14.045,MPI-ESM1-2-HR,ssp245
2059,9,2.09,MPI-ESM1-2-HR,ssp245
2060,3,13.945,MPI-ESM1-2-HR,ssp245
2060,9,1.788,MPI-ESM1-2-HR,ssp245
2061,3,14.037,MPI-ESM1-2-HR,ssp245
2061,9,2.393,MPI-ESM1-2-HR,ssp245
2062,3,14.114,MPI-ESM1-2-HR,ssp245
2062,9,2.211,MPI-ESM1-2-HR,ssp245
2063,3,14.447,MPI-ESM1-2-HR,ssp245
2063,9,2.063,MPI-ESM1-2-HR,ssp245
2064,3,14.249,MPI-ESM1-2-HR,ssp245
2064,9,1.099,MPI-ESM1-2-HR,ssp245
2065,3,14.432,MPI-ESM1-2-HR,ssp245
2065,9,1.647,MPI-ESM1-2-HR,ssp245
2066,3,13.893,MPI-ESM1-2-HR,ssp245
2066,9,0.884,MPI-ESM1-2-HR,ssp245
2067,3,13.816,MPI-ESM1-2-HR,ssp245
2067,9,0.011,MPI-ESM1-2-HR,ssp245
2068,3,13.619,MPI-ESM1-2-HR,ssp245
2068,9,2.115,MPI-ESM1-2-HR,ssp245
2069,3,13.562,MPI-ESM1-2-HR,ssp245
2069,9,1.302,MPI-ESM1-2-HR,ssp245
2070,3,13.575,MPI-ESM1-2-HR,ssp245
2070,9,0.971,MPI-ESM1-2-HR,ssp245
2071,3,13.376,MPI-ESM1-2-HR,ssp245
2071,9,0.249,MPI-ESM1-2-HR,ssp245
2072,3,13.429,MPI-ESM1-2-HR,ssp245
2072,9,2.958,MPI-ESM1-2-HR,ssp245
2073,3,13.403,MPI-ESM1-2-HR,ssp245
2073,9,2.332,MPI-ESM1-2-HR,ssp245
2074,3,13.646,MPI-ESM1-2-HR,ssp245
2074,9,0.766,MPI-ESM1-2-HR,ssp245
2075,3,13.466,MPI-ESM1-2-HR,ssp245
2075,9,2.056,MPI-ESM1-2-HR,ssp245
2076,3,13.502,MPI-ESM1-2-HR,ssp245
2076,9,0.519,MPI-ESM1-2-HR,ssp245
2077,3,13.645,MPI-ESM1-2-HR,ssp245
2077,9,1.44,MPI-ESM1-2-HR,ssp245
2078,3,13.418,MPI-ESM1-2-HR,ssp245
2078,9,2.39,MPI-ESM1-2-HR,ssp245
2079,3,13.937,MPI-ESM1-2-HR,ssp245
2079,9,2.221,MPI-ESM1-2-HR,ssp245
2080,3,13.421,MPI-ESM1-2-HR,ssp245
2080,9,0.811,MPI-ESM1-2-HR,ssp245
2081,3,13.347,MPI-ESM1-2-HR,ssp245
2081,9,0.584,MPI-ESM1-2-HR,ssp245
2082,3,13.448,MPI-ESM1-2-HR,ssp245
2082,9,1.234,MPI-ESM1-2-HR,ssp245
2083,3,13.919,MPI-ESM1-2-HR,ssp245
2083,9,0.278,MPI-ESM1-2-HR,ssp245
2084,3,13.578,MPI-ESM1-2-HR,ssp245
2084,9,0,MPI-ESM1-2-HR,ssp245
2085,3,13.445,MPI-ESM1-2-HR,ssp245
2085,9,0.898,MPI-ESM1-2-HR,ssp245
2086,3,13.281,MPI-ESM1-2-HR,ssp245
2086,9,1.126,MPI-ESM1-2-HR,ssp245
2087,3,13.008,MPI-ESM1-2-HR,ssp245
2087,9,0.241,MPI-ESM1-2-HR,ssp245
2088,3,13.098,MPI-ESM1-2-HR,ssp245
2088,9,0.668,MPI-ESM1-2-HR,ssp245
2089,3,13.156,MPI-ESM1-2-HR,ssp245
2089,9,0.957,MPI-ESM1-2-HR,ssp245
2090,3,13.152,MPI-ESM1-2-HR,ssp245
2090,9,1.113,MPI-ESM1-2-HR,ssp245
2091,3,13.305,MPI-ESM1-2-HR,ssp245
2091,9,0,MPI-ESM1-2-HR,ssp245
2092,3,13.124,MPI-ESM1-2-HR,ssp245
2092,9,0,MPI-ESM1-2-HR,ssp245
2093,3,12.918,MPI-ESM1-2-HR,ssp245
2093,9,0,MPI-ESM1-2-HR,ssp245
2094,3,12.724,MPI-ESM1-2-HR,ssp245
2094,9,0,MPI-ESM1-2-HR,ssp245
2095,3,12.931,MPI-ESM1-2-HR,ssp245
2095,9,0.762,MPI-ESM1-2-HR,ssp245
2096,3,13.135,MPI-ESM1-2-HR,ssp245
2096,9,0.585,MPI-ESM1-2-HR,ssp245
2097,3,13.138,MPI-ESM1-2-HR,ssp245
2097,9,1.048,MPI-ESM1-2-HR,ssp245
2098,3,13.052,MPI-ESM1-2-HR,ssp245
2098,9,1.956,MPI-ESM1-2-HR,ssp245
2099,3,13.277,MPI-ESM1-2-HR,ssp245
2099,9,2.138,MPI-ESM1-2-HR,ssp245
2100,3,12.965,MPI-ESM1-2-HR,ssp245
2100,9,0.005,MPI-ESM1-2-HR,ssp245
1979,3,16.24,MPI-ESM1-2-HR,ssp585
1979,9,6.119,MPI-ESM1-2-HR,ssp585
1980,3,16.76,MPI-ESM1-2-HR,ssp585
1980,9,6.398,MPI-ESM1-2-HR,ssp585
1981,3,15.63,MPI-ESM1-2-HR,ssp585
1981,9,7.15,MPI-ESM1-2-HR,ssp585
1982,3,15.776,MPI-ESM1-2-HR,ssp585
1982,9,7.072,MPI-ESM1-2-HR,ssp585
1983,3,15.289,MPI-ESM1-2-HR,ssp585
1983,9,6.141,MPI-ESM1-2-HR,ssp585
1984,3,15.939,MPI-ESM1-2-HR,ssp585
1984,9,6.534,MPI-ESM1-2-HR,ssp585
1985,3,16.479,MPI-ESM1-2-HR,ssp585
1985,9,6.419,MPI-ESM1-2-HR,ssp585
1986,3,16.22,MPI-ESM1-2-HR,ssp585
1986,9,6.974,MPI-ESM1-2-HR,ssp585
1987,3,17.471,MPI-ESM1-2-HR,ssp585
1987,9,6.348,MPI-ESM1-2-HR,ssp585
1988,3,16.688,MPI-ESM1-2-HR,ssp585
1988,9,6.576,MPI-ESM1-2-HR,ssp585
1989,3,16.731,MPI-ESM1-2-HR,ssp585
1989,9,7.419,MPI-ESM1-2-HR,ssp585
1990,3,16.213,MPI-ESM1-2-HR,ssp585
1990,9,6.439,MPI-ESM1-2-HR,ssp585
1991,3,15.764,MPI-ESM1-2-HR,ssp585
1991,9,6.676,MPI-ESM1-2-HR,ssp585
1992,3,15.34,MPI-ESM1-2-HR,ssp585
1992,9,6.96,MPI-ESM1-2-HR,ssp585
1993,3,16.12,MPI-ESM1-2-HR,ssp585
1993,9,7.238,MPI-ESM1-2-HR,ssp585
1994,3,16.063,MPI-ESM1-2-HR,ssp585
1994,9,7.392,MPI-ESM1-2-HR,ssp585
1995,3,17.28,MPI-ESM1-2-HR,ssp585
1995,9,6.534,MPI-ESM1-2-HR,ssp585
1996,3,16.869,MPI-ESM1-2-HR,ssp585
1996,9,7.768,MPI-ESM1-2-HR,ssp585
1997,3,16.166,MPI-ESM1-2-HR,ssp585
1997,9,7.133,MPI-ESM1-2-HR,ssp585
1998,3,16.071,MPI-ESM1-2-HR,ssp585
1998,9,7.12,MPI-ESM1-2-HR,ssp585
1999,3,16.103,MPI-ESM1-2-HR,ssp585
1999,9,6.901,MPI-ESM1-2-HR,ssp585
2000,3,15.861,MPI-ESM1-2-HR,ssp585
2000,9,6.847,MPI-ESM1-2-HR,ssp585
2001,3,15.95,MPI-ESM1-2-HR,ssp585
2001,9,6.457,MPI-ESM1-2-HR,ssp585
2002,3,15.73,MPI-ESM1-2-HR,ssp585
2002,9,6.577,MPI-ESM1-2-HR,ssp585
2003,3,15.596,MPI-ESM1-2-HR,ssp585
2003,9,6.194,MPI-ESM1-2-HR,ssp585
2004,3,15.931,MPI-ESM1-2-HR,ssp585
2004,9,5.438,MPI-ESM1-2-HR,ssp585
2005,3,14.858,MPI-ESM1-2-HR,ssp585
2005,9,5.264,MPI-ESM1-2-HR,ssp585
2006,3,15.058,MPI-ESM1-2-HR,ssp585
2006,9,4.803,MPI-ESM1-2-HR,ssp585
2007,3,15.066,MPI-ESM1-2-HR,ssp585
2007,9,4.962,MPI-ESM1-2-HR,ssp585
2008,3,14.894,MPI-ESM1-2-HR,ssp585
2008,9,5.261,MPI-ESM1-2-HR,ssp585
2009,3,14.881,MPI-ESM1-2-HR,ssp585
2009,9,4.893,MPI-ESM1-2-HR,ssp585
2010,3,15.135,MPI-ESM1-2-HR,ssp585
2010,9,5.012,MPI-ESM1-2-HR,ssp585
2011,3,15.1,MPI-ESM1-2-HR,ssp585
2011,9,4.979,MPI-ESM1-2-HR,ssp585
2012,3,14.98,MPI-ESM1-2-HR,ssp585
2012,9,5.283,MPI-ESM1-2-HR,ssp585
2013,3,15.372,MPI-ESM1-2-HR,ssp585
2013,9,5.199,MPI-ESM1-2-HR,ssp585
2014,3,14.534,MPI-ESM1-2-HR,ssp585
2014,9,5.219,MPI-ESM1-2-HR,ssp585
2015,3,14.633,MPI-ESM1-2-HR,ssp585
2015,9,5.968,MPI-ESM1-2-HR,ssp585
2016,3,14.401,MPI-ESM1-2-HR,ssp585
2016,9,5.649,MPI-ESM1-2-HR,ssp585
2017,3,14.7,MPI-ESM1-2-HR,ssp585
2017,9,6.079,MPI-ESM1-2-HR,ssp585
2018,3,14.4,MPI-ESM1-2-HR,ssp585
2018,9,4.058,MPI-ESM1-2-HR,ssp585
2019,3,14.503,MPI-ESM1-2-HR,ssp585
2019,9,5.258,MPI-ESM1-2-HR,ssp585
2020,3,15.195,MPI-ESM1-2-HR,ssp585
2020,9,5.407,MPI-ESM1-2-HR,ssp585
2021,3,15.016,MPI-ESM1-2-HR,ssp585
2021,9,5.604,MPI-ESM1-2-HR,ssp585
2022,3,15.706,MPI-ESM1-2-HR,ssp585
2022,9,4.979,MPI-ESM1-2-HR,ssp585
2023,3,15.637,MPI-ESM1-2-HR,ssp585
2023,9,4.641,MPI-ESM1-2-HR,ssp585
2024,3,15.231,MPI-ESM1-2-HR,ssp585
2024,9,5.015,MPI-ESM1-2-HR,ssp585
2025,3,15.893,MPI-ESM1-2-HR,ssp585
2025,9,5.701,MPI-ESM1-2-HR,ssp585
2026,3,15.576,MPI-ESM1-2-HR,ssp585
2026,9,5.153,MPI-ESM1-2-HR,ssp585
2027,3,15.277,MPI-ESM1-2-HR,ssp585
2027,9,5.435,MPI-ESM1-2-HR,ssp585
2028,3,15.231,MPI-ESM1-2-HR,ssp585
2028,9,5.707,MPI-ESM1-2-HR,ssp585
2029,3,15.3,MPI-ESM1-2-HR,ssp585
2029,9,4.679,MPI-ESM1-2-HR,ssp585
2030,3,14.623,MPI-ESM1-2-HR,ssp585
2030,9,4.853,MPI-ESM1-2-HR,ssp585
2031,3,15.341,MPI-ESM1-2-HR,ssp585
2031,9,4.494,MPI-ESM1-2-HR,ssp585
2032,3,14.9,MPI-ESM1-2-HR,ssp585
2032,9,4.675,MPI-ESM1-2-HR,ssp585
2033,3,14.814,MPI-ESM1-2-HR,ssp585
2033,9,3.705,MPI-ESM1-2-HR,ssp585
2034,3,14.433,MPI-ESM1-2-HR,ssp585
2034,9,3.773,MPI-ESM1-2-HR,ssp585
2035,3,14.592,MPI-ESM1-2-HR,ssp585
2035,9,3.328,MPI-ESM1-2-HR,ssp585
2036,3,13.879,MPI-ESM1-2-HR,ssp585
2036,9,3.116,MPI-ESM1-2-HR,ssp585
2037,3,14.323,MPI-ESM1-2-HR,ssp585
2037,9,2.507,MPI-ESM1-2-HR,ssp585
2038,3,14.324,MPI-ESM1-2-HR,ssp585
2038,9,3.091,MPI-ESM1-2-HR,ssp585
2039,3,13.965,MPI-ESM1-2-HR,ssp585
2039,9,1.156,MPI-ESM1-2-HR,ssp585
2040,3,14.099,MPI-ESM1-2-HR,ssp585
2040,9,1.704,MPI-ESM1-2-HR,ssp585
2041,3,13.761,MPI-ESM1-2-HR,ssp585
2041,9,2.436,MPI-ESM1-2-HR,ssp585
2042,3,13.433,MPI-ESM1-2-HR,ssp585
2042,9,2.985,MPI-ESM1-2-HR,ssp585
2043,3,13.894,MPI-ESM1-2-HR,ssp585
2043,9,3.246,MPI-ESM1-2-HR,ssp585
2044,3,13.863,MPI-ESM1-2-HR,ssp585
2044,9,3.589,MPI-ESM1-2-HR,ssp585
2045,3,13.92,MPI-ESM1-2-HR,ssp585
2045,9,2.749,MPI-ESM1-2-HR,ssp585
2046,3,14.053,MPI-ESM1-2-HR,ssp585
2046,9,1.972,MPI-ESM1-2-HR,ssp585
2047,3,14.442,MPI-ESM1-2-HR,ssp585
2047,9,0.6,MPI-ESM1-2-HR,ssp585
2048,3,13.91,MPI-ESM1-2-HR,ssp585
2048,9,0.534,MPI-ESM1-2-HR,ssp585
2049,3,14.298,MPI-ESM1-2-HR,ssp585
2049,9,2.948,MPI-ESM1-2-HR,ssp585
2050,3,14.066,MPI-ESM1-2-HR,ssp585
2050,9,0,MPI-ESM1-2-HR,ssp585
2051,3,14.138,MPI-ESM1-2-HR,ssp585
2051,9,0.144,MPI-ESM1-2-HR,ssp585
2052,3,13.948,MPI-ESM1-2-HR,ssp585
2052,9,0.937,MPI-ESM1-2-HR,ssp585
2053,3,13.866,MPI-ESM1-2-HR,ssp585
2053,9,0.41,MPI-ESM1-2-HR,ssp585
2054,3,13.874,MPI-ESM1-2-HR,ssp585
2054,9,0.948,MPI-ESM1-2-HR,ssp585
2055,3,14.028,MPI-ESM1-2-HR,ssp585
2055,9,0.842,MPI-ESM1-2-HR,ssp585
2056,3,13.529,MPI-ESM1-2-HR,ssp585
2056,9,2.104,MPI-ESM1-2-HR,ssp585
2057,3,13.397,MPI-ESM1-2-HR,ssp585
2057,9,0.9,MPI-ESM1-2-HR,ssp585
2058,3,13.742,MPI-ESM1-2-HR,ssp585
2058,9,0.085,MPI-ESM1-2-HR,ssp585
2059,3,13.768,MPI-ESM1-2-HR,ssp585
2059,9,1.244,MPI-ESM1-2-HR,ssp585
2060,3,14.018,MPI-ESM1-2-HR,ssp585
2060,9,0.222,MPI-ESM1-2-HR,ssp585
2061,3,14.052,MPI-ESM1-2-HR,ssp585
2061,9,0.446,MPI-ESM1-2-HR,ssp585
2062,3,13.658,MPI-ESM1-2-HR,ssp585
2062,9,0,MPI-ESM1-2-HR,ssp585
2063,3,13.596,MPI-ESM1-2-HR,ssp585
2063,9,0,MPI-ESM1-2-HR,ssp585
2064,3,13.249,MPI-ESM1-2-HR,ssp585
2064,9,0,MPI-ESM1-2-HR,ssp585
2065,3,13.209,MPI-ESM1-2-HR,ssp585
2065,9,0.006,MPI-ESM1-2-HR,ssp585
2066,3,13.306,MPI-ESM1-2-HR,ssp585
2066,9,0.001,MPI-ESM1-2-HR,ssp585
2067,3,12.94,MPI-ESM1-2-HR,ssp585
2067,9,0.036,MPI-ESM1-2-HR,ssp585
2068,3,13.047,MPI-ESM1-2-HR,ssp585
2068,9,0,MPI-ESM1-2-HR,ssp585
2069,3,13.128,MPI-ESM1-2-HR,ssp585
2069,9,0.286,MPI-ESM1-2-HR,ssp585
2070,3,13.146,MPI-ESM1-2-HR,ssp585
2070,9,0.331,MPI-ESM1-2-HR,ssp585
2071,3,12.876,MPI-ESM1-2-HR,ssp585
2071,9,0,MPI-ESM1-2-HR,ssp585
2072,3,12.728,MPI-ESM1-2-HR,ssp585
2072,9,0,MPI-ESM1-2-HR,ssp585
2073,3,12.555,MPI-ESM1-2-HR,ssp585
2073,9,0,MPI-ESM1-2-HR,ssp585
2074,3,12.403,MPI-ESM1-2-HR,ssp585
2074,9,0,MPI-ESM1-2-HR,ssp585
2075,3,12.291,MPI-ESM1-2-HR,ssp585
2075,9,0,MPI-ESM1-2-HR,ssp585
2076,3,12.15,MPI-ESM1-2-HR,ssp585
2076,9,0,MPI-ESM1-2-HR,ssp585
2077,3,12.789,MPI-ESM1-2-HR,ssp585
2077,9,0,MPI-ESM1-2-HR,ssp585
2078,3,12.657,MPI-ESM1-2-HR,ssp585
2078,9,0,MPI-ESM1-2-HR,ssp585
2079,3,12.898,MPI-ESM1-2-HR,ssp585
2079,9,0,MPI-ESM1-2-HR,ssp585
2080,3,12.63,MPI-ESM1-2-HR,ssp585
2080,9,0,MPI-ESM1-2-HR,ssp585
2081,3,12.722,MPI-ESM1-2-HR,ssp585
2081,9,0,MPI-ESM1-2-HR,ssp585
2082,3,12.616,MPI-ESM1-2-HR,ssp585
2082,9,0,MPI-ESM1-2-HR,ssp585
2083,3,11.832,MPI-ESM1-2-HR,ssp585
2083,9,0,MPI-ESM1-2-HR,ssp585
2084,3,11.999,MPI-ESM1-2-HR,ssp585
2084,9,0,MPI-ESM1-2-HR,ssp585
2085,3,12.117,MPI-ESM1-2-HR,ssp585
2085,9,0,MPI-ESM1-2-HR,ssp585
2086,3,12.349,MPI-ESM1-2-HR,ssp585
2086,9,0,MPI-ESM1-2-HR,ssp585
2087,3,11.923,MPI-ESM1-2-HR,ssp585
2087,9,0,MPI-ESM1-2-HR,ssp585
2088,3,11.833,MPI-ESM1-2-HR,ssp585
2088,9,0,MPI-ESM1-2-HR,ssp585
2089,3,11.525,MPI-ESM1-2-HR,ssp585
2089,9,0,MPI-ESM1-2-HR,ssp585
2090,3,11.564,MPI-ESM1-2-HR,ssp585
2090,9,0,MPI-ESM1-2-HR,ssp585
2091,3,11.146,MPI-ESM1-2-HR,ssp585
2091,9,0,MPI-ESM1-2-HR,ssp585
2092,3,11.666,MPI-ESM1-2-HR,ssp585
2092,9,0,MPI-ESM1-2-HR,ssp585
2093,3,11.324,MPI-ESM1-2-HR,ssp585
2093,9,0,MPI-ESM1-2-HR,ssp585
2094,3,11.83,MPI-ESM1-2-HR,ssp585
2094,9,0,MPI-ESM1-2-HR,ssp585
2095,3,11.381,MPI-ESM1-2-HR,ssp585
2095,9,0,MPI-ESM1-2-HR,ssp585
2096,3,10.968,MPI-ESM1-2-HR,ssp585
2096,9,0,MPI-ESM1-2-HR,ssp585
2097,3,11.517,MPI-ESM1-2-HR,ssp585
2097,9,0,MPI-ESM1-2-HR,ssp585
2098,3,10.715,MPI-ESM1-2-HR,ssp585
2098,9,0,MPI-ESM1-2-HR,ssp585
2099,3,10.956,MPI-ESM1-2-HR,ssp585
2099,9,0,MPI-ESM1-2-HR,ssp585
2100,3,11.074,MPI-ESM1-2-HR,ssp585
2100,9,0,MPI-ESM1-2-HR,ssp585
1979,3,15.242,MPI-ESM1-2-LR,ssp245
1979,9,7.619,MPI-ESM1-2-LR,ssp245
1980,3,16.197,MPI-ESM1-2-LR,ssp245
1980,9,7.401,MPI-ESM1-2-LR,ssp245
1981,3,15.759,MPI-ESM1-2-LR,ssp245
1981,9,7.248,MPI-ESM1-2-LR,ssp245
1982,3,16.448,MPI-ESM1-2-LR,ssp245
1982,9,7.063,MPI-ESM1-2-LR,ssp245
1983,3,16.308,MPI-ESM1-2-LR,ssp245
1983,9,7.794,MPI-ESM1-2-LR,ssp245
1984,3,16.503,MPI-ESM1-2-LR,ssp245
1984,9,7.743,MPI-ESM1-2-LR,ssp245
1985,3,16.699,MPI-ESM1-2-LR,ssp245
1985,9,7.196,MPI-ESM1-2-LR,ssp245
1986,3,16.164,MPI-ESM1-2-LR,ssp245
1986,9,6.48,MPI-ESM1-2-LR,ssp245
1987,3,16.244,MPI-ESM1-2-LR,ssp245
1987,9,7.539,MPI-ESM1-2-LR,ssp245
1988,3,15.119,MPI-ESM1-2-LR,ssp245
1988,9,7.869,MPI-ESM1-2-LR,ssp245
1989,3,15.316,MPI-ESM1-2-LR,ssp245
1989,9,6.36,MPI-ESM1-2-LR,ssp245
1990,3,14.688,MPI-ESM1-2-LR,ssp245
1990,9,6.206,MPI-ESM1-2-LR,ssp245
1991,3,14.523,MPI-ESM1-2-LR,ssp245
1991,9,6.943,MPI-ESM1-2-LR,ssp245
1992,3,14.908,MPI-ESM1-2-LR,ssp245
1992,9,7.158,MPI-ESM1-2-LR,ssp245
1993,3,15.495,MPI-ESM1-2-LR,ssp245
1993,9,6.96,MPI-ESM1-2-LR,ssp245
1994,3,15.084,MPI-ESM1-2-LR,ssp245
1994,9,6.644,MPI-ESM1-2-LR,ssp245
1995,3,15.127,MPI-ESM1-2-LR,ssp245
1995,9,7.106,MPI-ESM1-2-LR,ssp245
1996,3,15.089,MPI-ESM1-2-LR,ssp245
1996,9,6.396,MPI-ESM1-2-LR,ssp245
1997,3,15.24,MPI-ESM1-2-LR,ssp245
1997,9,6.664,MPI-ESM1-2-LR,ssp245
1998,3,14.841,MPI-ESM1-2-LR,ssp245
1998,9,6.39,MPI-ESM1-2-LR,ssp245
1999,3,14.166,MPI-ESM1-2-LR,ssp245
1999,9,6.374,MPI-ESM1-2-LR,ssp245
2000,3,14.418,MPI-ESM1-2-LR,ssp245
2000,9,6.821,MPI-ESM1-2-LR,ssp245
2001,3,14.351,MPI-ESM1-2-LR,ssp245
2001,9,5.803,MPI-ESM1-2-LR,ssp245
2002,3,14.604,MPI-ESM1-2-LR,ssp245
2002,9,6.332,MPI-ESM1-2-LR,ssp245
2003,3,14.339,MPI-ESM1-2-LR,ssp245
2003,9,6.495,MPI-ESM1-2-LR,ssp245
2004,3,14.724,MPI-ESM1-2-LR,ssp245
2004,9,6.664,MPI-ESM1-2-LR,ssp245
2005,3,14.442,MPI-ESM1-2-LR,ssp245
2005,9,7.024,MPI-ESM1-2-LR,ssp245
2006,3,14.447,MPI-ESM1-2-LR,ssp245
2006,9,6.587,MPI-ESM1-2-LR,ssp245
2007,3,14.147,MPI-ESM1-2-LR,ssp245
2007,9,6.289,MPI-ESM1-2-LR,ssp245
2008,3,14.836,MPI-ESM1-2-LR,ssp245
2008,9,6.077,MPI-ESM1-2-LR,ssp245
2009,3,14.771,MPI-ESM1-2-LR,ssp245
2009,9,5.614,MPI-ESM1-2-LR,ssp245
2010,3,14.902,MPI-ESM1-2-LR,ssp245
2010,9,5.58,MPI-ESM1-2-LR,ssp245
2011,3,14.516,MPI-ESM1-2-LR,ssp245
2011,9,5.803,MPI-ESM1-2-LR,ssp245
2012,3,14.341,MPI-ESM1-2-LR,ssp245
2012,9,5.563,MPI-ESM1-2-LR,ssp245
2013,3,14.408,MPI-ESM1-2-LR,ssp245
2013,9,5.732,MPI-ESM1-2-LR,ssp245
2014,3,14.721,MPI-ESM1-2-LR,ssp245
2014,9,5.415,MPI-ESM1-2-LR,ssp245
2015,3,15.366,MPI-ESM1-2-LR,ssp245
2015,9,5.783,MPI-ESM1-2-LR,ssp245
2016,3,14.504,MPI-ESM1-2-LR,ssp245
2016,9,5.15,MPI-ESM1-2-LR,ssp245
2017,3,14.41,MPI-ESM1-2-LR,ssp245
2017,9,5.566,MPI-ESM1-2-LR,ssp245
2018,3,14.281,MPI-ESM1-2-LR,ssp245
2018,9,5.919,MPI-ESM1-2-LR,ssp245
2019,3,14.189,MPI-ESM1-2-LR,ssp245
2019,9,5.551,MPI-ESM1-2-LR,ssp245
2020,3,14.287,MPI-ESM1-2-LR,ssp245
2020,9,5.817,MPI-ESM1-2-LR,ssp245
2021,3,14.519,MPI-ESM1-2-LR,ssp245
2021,9,5.816,MPI-ESM1-2-LR,ssp245
2022,3,14.523,MPI-ESM1-2-LR,ssp245
2022,9,5.525,MPI-ESM1-2-LR,ssp245
2023,3,14.899,MPI-ESM1-2-LR,ssp245
2023,9,5.683,MPI-ESM1-2-LR,ssp245
2024,3,14.607,MPI-ESM1-2-LR,ssp245
2024,9,5.127,MPI-ESM1-2-LR,ssp245
2025,3,14.424,MPI-ESM1-2-LR,ssp245
2025,9,5.624,MPI-ESM1-2-LR,ssp245
2026,3,14.187,MPI-ESM1-2-LR,ssp245
2026,9,5.28,MPI-ESM1-2-LR,ssp245
2027,3,13.797,MPI-ESM1-2-LR,ssp245
2027,9,4.918,MPI-ESM1-2-LR,ssp245
2028,3,13.697,MPI-ESM1-2-LR,ssp245
2028,9,5.068,MPI-ESM1-2-LR,ssp245
2029,3,14.065,MPI-ESM1-2-LR,ssp245
2029,9,5.93,MPI-ESM1-2-LR,ssp245
2030,3,13.946,MPI-ESM1-2-LR,ssp245
2030,9,5.764,MPI-ESM1-2-LR,ssp245
2031,3,14.562,MPI-ESM1-2-LR,ssp245
2031,9,5.522,MPI-ESM1-2-LR,ssp245
2032,3,13.986,MPI-ESM1-2-LR,ssp245
2032,9,5.174,MPI-ESM1-2-LR,ssp245
2033,3,14.066,MPI-ESM1-2-LR,ssp245
2033,9,5.891,MPI-ESM1-2-LR,ssp245
2034,3,14.065,MPI-ESM1-2-LR,ssp245
2034,9,4.955,MPI-ESM1-2-LR,ssp245
2035,3,14.048,MPI-ESM1-2-LR,ssp245
2035,9,4.86,MPI-ESM1-2-LR,ssp245
2036,3,14.464,MPI-ESM1-2-LR,ssp245
2036,9,5.137,MPI-ESM1-2-LR,ssp245
2037,3,13.716,MPI-ESM1-2-LR,ssp245
2037,9,4.372,MPI-ESM1-2-LR,ssp245
2038,3,13.823,MPI-ESM1-2-LR,ssp245
2038,9,4.421,MPI-ESM1-2-LR,ssp245
2039,3,13.601,MPI-ESM1-2-LR,ssp245
2039,9,4.503,MPI-ESM1-2-LR,ssp245
2040,3,13.718,MPI-ESM1-2-LR,ssp245
2040,9,3.989,MPI-ESM1-2-LR,ssp245
2041,3,13.472,MPI-ESM1-2-LR,ssp245
2041,9,3.053,MPI-ESM1-2-LR,ssp245
2042,3,13.465,MPI-ESM1-2-LR,ssp245
2042,9,3.092,MPI-ESM1-2-LR,ssp245
2043,3,13.301,MPI-ESM1-2-LR,ssp245
2043,9,3.686,MPI-ESM1-2-LR,ssp245
2044,3,13.474,MPI-ESM1-2-LR,ssp245
2044,9,2.947,MPI-ESM1-2-LR,ssp245
2045,3,13.532,MPI-ESM1-2-LR,ssp245
2045,9,4.141,MPI-ESM1-2-LR,ssp245
2046,3,13.578,MPI-ESM1-2-LR,ssp245
2046,9,2.603,MPI-ESM1-2-LR,ssp245
2047,3,13.265,MPI-ESM1-2-LR,ssp245
2047,9,1.968,MPI-ESM1-2-LR,ssp245
2048,3,12.769,MPI-ESM1-2-LR,ssp245
2048,9,1.777,MPI-ESM1-2-LR,ssp245
2049,3,12.638,MPI-ESM1-2-LR,ssp245
2049,9,2.035,MPI-ESM1-2-LR,ssp245
2050,3,13.157,MPI-ESM1-2-LR,ssp245
2050,9,2.144,MPI-ESM1-2-LR,ssp245
2051,3,12.944,MPI-ESM1-2-LR,ssp245
2051,9,2.209,MPI-ESM1-2-LR,ssp245
2052,3,12.779,MPI-ESM1-2-LR,ssp245
2052,9,2.476,MPI-ESM1-2-LR,ssp245
2053,3,12.721,MPI-ESM1-2-LR,ssp245
2053,9,3.541,MPI-ESM1-2-LR,ssp245
2054,3,12.935,MPI-ESM1-2-LR,ssp245
